"","TARGET","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN"
"2866","0","F",521149.63,"PROF","31-35",468,25,"CA",144,4,3,1,1,1,0,0,"0",18300,477330,0,899171,0,"0",0,0,0,0,18300,477330,0,899171,0
"2867","0","M",12933.82,"SELF-EMP","41-45",266,4,"SA",194,7,6,2,1,1,0,2,"0",6800,359110,66190,791068,0,"0",0,0,0,0,6800,179555,33095,791068,0
"2868","0","M",422526.64,"SENP","46-50",229,28,"SA",179,8,4,1,1,2,0,0,"0",14300,439490,0,248359,0,"0",0,0,0,0,14300,439490,0,124179.5,0
"2869","1","M",194568.47,"SELF-EMP","<25",222,23,"SA",45,14,1,1,0,0,0,0,"1",0,612910,0,0,0,"0",0,0,0,0,0,612910,0,0,0
"2870","0","M",178335.93,"SAL","26-30",898,18,"SA",56,12,6,0,1,1,0,4,"0",11100,0,10130,92021,0,"0",0,0,0,0,11100,0,2532.5,92021,0
"2871","1","M",385982.33,"SENP","26-30",712,19,"SA",202,5,4,2,0,0,0,2,"1",0,641510,19320,0,0,"1",0,0,0,0,0,320755,9660,0,0
"2872","0","M",144115.56,"SENP","31-35",247,20,"SA",111,9,5,2,1,1,0,1,"1",14800,35400,0,316137,0,"0",0,0,0,0,14800,17700,0,316137,0
"2873","0","M",78042.96,"SENP","46-50",231,11,"SA",60,7,7,2,1,0,0,4,"0",19500,518320,92010,0,0,"0",0,0,0,0,19500,259160,23002.5,0,0
"2874","0","F",19432.03,"SELF-EMP","36-40",242,20,"SA",178,12,6,2,1,1,0,2,"0",8600,642060,31210,844690,0,"0",0,0,1,0,8600,321030,15605,844690,0
"2875","0","F",206283.86,"SENP","46-50",914,27,"CA",214,34,4,0,4,0,0,0,"1",700,0,0,0,0,"1",0,0,0,0,175,0,0,0,0
"2876","0","M",961613.32,"SENP",">50",156,14,"SA",200,15,8,1,1,1,0,5,"0",16400,775000,681550,271760,0,"0",0,0,0,0,16400,775000,136310,271760,0
"2877","0","M",42975.07,"PROF","26-30",819,4,"CA",164,11,13,2,1,4,1,5,"0",12100,215110,156260,137823,143777,"0",0,0,0,0,12100,107555,31252,34455.75,143777
"2878","0","M",1809277.17,"SENP",">50",886,10,"SA",182,8,6,2,1,1,0,2,"0",3200,774470,68920,348658,0,"0",0,0,0,0,3200,387235,34460,348658,0
"2879","0","M",529112.5,"PROF","31-35",230,3,"SA",82,14,14,0,2,4,1,7,"0",36000,0,999400,639375,161422,"0",0,0,0,0,18000,0,142771.43,159843.75,161422
"2880","0","M",2422.3,"PROF",">50",140,29,"CA",121,13,4,2,0,1,0,1,"0",0,105810,78800,434372,0,"1",0,0,0,0,0,52905,78800,434372,0
"2881","0","M",742925.12,"SAL","<25",748,1,"SA",203,14,7,1,1,1,0,4,"0",6100,764340,81170,525706,0,"0",0,0,0,0,6100,764340,20292.5,525706,0
"2882","0","M",696973.69,"SELF-EMP","31-35",240,5,"SA",103,9,5,1,1,1,0,2,"1",300,131120,60930,935366,0,"0",0,0,0,0,300,131120,30465,935366,0
"2883","0","M",941159.21,"SENP","26-30",245,20,"SA",150,8,6,1,1,0,0,4,"0",500,586640,30450,0,0,"0",0,0,0,0,500,586640,7612.5,0,0
"2884","0","M",31933.41,"PROF","31-35",984,3,"CA",79,13,16,7,2,0,1,6,"0",36300,298540,857940,0,67797,"0",0,0,0,0,18150,42648.57,142990,0,67797
"2885","0","F",291889.27,"SELF-EMP","26-30",583,23,"SA",82,8,1,0,0,0,1,0,"0",0,0,0,0,82764,"0",0,0,0,0,0,0,0,0,82764
"2886","0","M",3081799.45,"SAL","31-35",567,13,"SA",121,6,5,2,1,1,0,1,"0",6900,100220,0,486641,0,"1",0,0,1,0,6900,50110,0,486641,0
"2887","0","M",799873.23,"SENP","<25",263,29,"CA",179,12,1,0,0,0,0,1,"1",0,0,46280,0,0,"0",0,0,0,0,0,0,46280,0,0
"2888","0","M",216086.66,"SENP","36-40",154,14,"SA",183,6,5,1,1,1,0,2,"0",16300,151930,28150,761973,0,"0",0,0,0,1,16300,151930,14075,761973,0
"2889","0","M",609463.58,"PROF","<25",280,2,"SA",76,15,8,2,1,1,0,4,"0",10900,414550,47240,977199,0,"0",0,0,0,0,10900,207275,11810,977199,0
"2890","0","M",1556512.22,"PROF","36-40",496,10,"SA",30,10,6,2,1,1,0,2,"0",13600,338730,85130,470642,0,"0",0,0,0,0,13600,169365,42565,470642,0
"2891","0","M",144764.36,"SAL","26-30",737,11,"SA",79,14,14,2,2,4,1,5,"1",7500,347170,763790,380250,115952,"0",0,0,0,0,3750,173585,152758,95062.5,115952
"2892","0","M",805550.26,"PROF","36-40",479,12,"SA",46,2,1,0,0,0,0,1,"0",0,0,89430,0,0,"0",0,0,0,0,0,0,89430,0,0
"2893","0","M",16724.85,"SENP","26-30",312,4,"SA",83,6,6,2,1,1,0,2,"0",8600,132410,67080,835427,0,"0",0,0,0,0,8600,66205,33540,835427,0
"2894","0","F",578355.87,"PROF",">50",276,13,"SA",127,4,3,1,0,0,0,2,"0",0,619430,82100,0,0,"0",0,0,0,0,0,619430,41050,0,0
"2895","0","M",1510167.21,"SENP","36-40",320,25,"SA",93,13,1,1,0,0,0,0,"1",0,18640,0,0,0,"1",0,0,0,0,0,18640,0,0,0
"2896","0","F",102778.7,"SENP","46-50",234,20,"CA",137,11,5,0,1,0,0,4,"1",7600,0,36930,0,0,"0",0,0,0,0,7600,0,9232.5,0,0
"2897","1","M",28853.26,"SENP","31-35",325,21,"SA",152,6,4,1,3,0,0,0,"0",29600,859600,0,0,0,"0",0,0,0,0,9866.67,859600,0,0,0
"2898","0","F",193546.92,"SENP","26-30",216,1,"SA",216,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"2899","0","M",1391468.82,"SENP",">50",350,20,"SA",212,5,4,0,0,0,0,4,"0",0,0,56540,0,0,"0",0,0,0,0,0,0,14135,0,0
"2900","0","F",521149.63,"PROF","31-35",468,25,"CA",144,4,3,1,1,1,0,0,"0",18300,477330,0,899171,0,"0",0,0,0,0,18300,477330,0,899171,0
"2901","0","M",722733.23,"PROF","31-35",622,22,"SA",108,12,4,3,1,0,0,0,"0",18900,962340,0,0,0,"0",0,0,0,0,18900,320780,0,0,0
"2902","0","M",11535.66,"PROF","26-30",789,20,"CA",98,17,22,5,2,7,1,7,"0",26300,811520,120680,169183,84442,"0",0,0,0,0,13150,162304,17240,24169,84442
"2903","0","M",200194.04,"SELF-EMP","41-45",401,7,"SA",136,5,5,2,1,1,0,1,"0",4300,629020,0,533304,0,"0",0,0,0,0,4300,314510,0,533304,0
"2904","0","F",0,"SENP","26-30",787,19,"SA",178,8,6,3,1,1,0,1,"0",7500,950580,0,835558,0,"1",0,170,0,0,7500,316860,0,835558,0
"2905","1","M",59774.78,"SAL","26-30",218,6,"SA",137,8,6,2,1,1,0,2,"0",19000,551300,95500,41524,0,"0",0,0,0,0,19000,275650,47750,41524,0
"2906","0","M",408210.04,"PROF",">50",841,30,"SA",136,6,1,1,0,0,0,0,"1",0,82130,0,0,0,"0",0,0,0,0,0,82130,0,0,0
"2907","0","M",87601.39,"PROF","36-40",198,22,"SA",207,19,1,1,0,0,0,0,"0",0,113510,0,0,0,"0",0,0,0,0,0,113510,0,0,0
"2908","0","M",672784.96,"SAL","31-35",205,27,"SA",213,5,3,1,0,1,1,0,"0",0,170390,0,361073,84307,"0",0,0,0,0,0,170390,0,361073,84307
"2909","1","F",251812,"SAL","31-35",534,31,"CA",40,10,2,1,1,0,0,0,"1",0,267290,0,0,0,"0",0,0,0,0,0,267290,0,0,0
"2910","0","M",221530.07,"SAL","46-50",294,10,"CA",171,29,27,6,3,8,2,8,"0",31200,274530,653870,315332,6308,"1",0,0,1,0,10400,45755,81733.75,39416.5,3154
"2911","0","F",3293637.91,"SENP","<25",121,14,"SA",32,11,9,1,1,0,1,6,"0",6200,161230,48540,0,76933,"0",0,0,0,0,6200,161230,8090,0,76933
"2912","0","F",2532663.66,"SENP","26-30",171,13,"SA",88,4,3,0,0,0,0,3,"0",0,0,94560,0,0,"0",0,0,0,0,0,0,31520,0,0
"2913","0","F",91664.73,"SENP","31-35",228,5,"CA",146,16,21,1,2,6,1,11,"1",900,496310,3208430,849221,131524,"0",0,0,0,0,450,496310,291675.45,141536.83,131524
"2914","1","M",1799015.33,"SELF-EMP","36-40",869,1,"CA",178,1,1,0,0,0,0,1,"0",0,0,41000,0,0,"0",0,0,0,0,0,0,41000,0,0
"2915","0","F",40143.11,"SENP","26-30",123,6,"SA",156,10,5,1,1,1,0,2,"1",7200,16740,83390,784397,0,"0",0,0,0,0,7200,16740,41695,784397,0
"2916","0","F",1355415.65,"SENP","36-40",217,5,"SA",79,12,6,1,1,0,0,4,"0",17100,557260,95030,0,0,"0",0,0,0,0,17100,557260,23757.5,0,0
"2917","0","M",637309.04,"SENP","26-30",499,31,"SA",133,8,1,0,0,1,0,0,"0",0,0,0,701718,0,"0",0,0,0,0,0,0,0,701718,0
"2918","0","M",909208.77,"SENP","<25",101,4,"SA",147,12,6,1,1,0,0,4,"0",14700,978160,10240,0,0,"0",0,0,0,0,14700,978160,2560,0,0
"2919","0","M",13389.52,"SAL","31-35",186,9,"SA",187,19,15,5,2,3,1,4,"0",23500,248170,89570,616289,51093,"0",0,0,0,0,11750,49634,22392.5,205429.67,51093
"2920","0","M",647270.8,"SENP","26-30",811,21,"SA",204,11,4,0,2,1,1,0,"0",9500,0,0,34993,66584,"0",0,0,0,0,4750,0,0,34993,66584
"2921","0","F",405962.89,"SENP","<25",198,9,"CA",29,11,13,0,1,4,1,7,"0",20000,0,670510,712697,51521,"0",0,0,0,0,20000,0,95787.14,178174.25,51521
"2922","0","M",89630.23,"PROF",">50",116,9,"CA",32,26,24,12,3,7,1,1,"0",54900,850830,94570,976148,171636,"0",0,0,0,0,18300,70902.5,94570,139449.71,171636
"2923","0","M",42975.07,"PROF","26-30",819,4,"CA",164,11,13,2,1,4,1,5,"0",12100,215110,156260,137823,143777,"0",0,0,0,0,12100,107555,31252,34455.75,143777
"2924","0","M",1153906.27,"SAL","36-40",279,20,"CA",214,48,19,6,2,6,1,4,"1",24600,442790,681770,788140,129214,"1",0,0,0,0,12300,73798.33,170442.5,131356.67,129214
"2925","0","M",2025.17,"SAL","36-40",874,13,"SA",202,9,5,0,1,0,0,4,"1",200,0,28920,0,0,"0",0,0,0,0,200,0,7230,0,0
"2926","0","M",2306098.1,"SAL","31-35",818,2,"SA",47,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"2927","1","M",5816.52,"PROF","41-45",407,16,"CA",75,33,19,5,2,6,1,5,"0",35600,72010,268710,486449,175725,"0",0,0,0,1,17800,14402,53742,81074.83,175725
"2928","0","M",988940.36,"PROF","<25",223,20,"SA",188,6,6,2,1,1,0,2,"1",13100,995960,34400,150201,0,"0",0,0,0,0,13100,497980,17200,150201,0
"2929","0","M",43783.29,"SELF-EMP",">50",294,23,"SA",87,6,2,1,1,0,0,0,"0",6600,150610,0,0,0,"0",0,0,0,0,6600,150610,0,0,0
"2930","0","M",131357.46,"SELF-EMP","46-50",613,13,"SA",174,12,6,1,1,0,0,4,"1",15100,241090,67350,0,0,"1",0,0,0,1,15100,241090,16837.5,0,0
"2931","0","M",491521.71,"SAL","36-40",209,14,"CA",56,45,18,9,2,0,1,6,"0",44200,62140,512810,0,110513,"0",0,0,0,0,22100,6904.44,85468.33,0,110513
"2932","0","M",656582.21,"SAL","<25",589,19,"SA",137,0,0,0,0,0,0,0,"1",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"2933","0","O",171287.48,"PROF","26-30",351,10,"CA",154,66,65,10,10,20,24,1,"0",95500,130790,90000,221562,87891,"1",70,0,0,0,9550,13079,90000,11078.1,3662.12
"2934","0","M",39737.79,"PROF","31-35",224,4,"SA",139,19,15,1,2,4,1,7,"1",1600,677770,829700,900550,94112,"0",0,0,0,0,800,677770,118528.57,225137.5,94112
"2935","0","M",1172472.98,"PROF","46-50",174,25,"SA",64,7,2,2,0,0,0,0,"1",0,752020,0,0,0,"0",0,0,0,0,0,376010,0,0,0
"2936","0","F",747601.52,"PROF","31-35",115,21,"SA",219,0,1,1,0,0,0,0,"0",0,559890,0,0,0,"0",0,0,0,0,0,559890,0,0,0
"2937","0","F",1533975.28,"SENP","41-45",387,10,"SA",145,9,5,0,1,0,0,4,"0",12800,0,57990,0,0,"0",0,0,0,0,12800,0,14497.5,0,0
"2938","1","F",121430.35,"SENP","36-40",757,8,"SA",117,11,6,1,1,0,0,4,"0",13400,440070,91080,0,0,"0",0,0,0,0,13400,440070,22770,0,0
"2939","0","M",48954.91,"SENP","26-30",113,26,"SA",49,6,3,2,1,0,0,0,"0",8800,657270,0,0,0,"0",0,0,0,0,8800,328635,0,0,0
"2940","0","M",345912.28,"SAL","46-50",758,23,"SA",124,7,1,0,0,1,0,0,"1",0,0,0,586366,0,"0",0,0,0,0,0,0,0,586366,0
"2941","0","M",39230.28,"PROF","46-50",351,18,"SA",52,14,14,5,2,4,1,2,"1",18100,617940,71660,292771,123792,"0",0,0,0,0,9050,123588,35830,73192.75,123792
"2942","0","F",978602.08,"SAL","26-30",160,12,"SA",69,11,9,3,1,0,1,4,"0",18600,94860,73670,0,159632,"0",0,0,0,0,18600,31620,18417.5,0,159632
"2943","0","M",493387.3,"SELF-EMP","36-40",878,2,"SA",173,6,5,1,1,1,0,2,"0",16500,973950,23180,291750,0,"0",0,0,0,0,16500,973950,11590,291750,0
"2944","0","M",235048.46,"SENP","46-50",236,1,"SA",218,2,2,1,0,0,0,1,"1",0,972250,0,0,0,"0",0,0,0,0,0,972250,0,0,0
"2945","0","M",140148.61,"PROF","31-35",707,11,"CA",97,37,15,2,2,4,1,6,"1",24100,208370,661390,783986,135435,"0",0,0,0,0,12050,104185,110231.67,195996.5,135435
"2946","0","F",847909.84,"SENP","41-45",369,20,"CA",105,12,14,2,2,4,1,5,"1",14200,965680,229550,839389,24598,"0",0,0,0,1,7100,482840,45910,209847.25,24598
"2947","0","M",307865,"SENP","41-45",671,3,"SA",43,8,6,2,1,1,0,2,"1",10700,341370,76180,96271,0,"0",0,0,0,0,10700,170685,38090,96271,0
"2948","1","M",78757.41,"SELF-EMP","46-50",559,19,"CA",94,12,14,6,2,4,1,1,"0",28600,479030,79070,150369,31220,"0",0,0,0,0,14300,79838.33,79070,37592.25,31220
"2949","1","F",1237794.16,"SENP","31-35",169,29,"SA",141,14,4,3,1,0,0,0,"1",0,155350,0,0,0,"0",0,0,0,0,0,51783.33,0,0,0
"2950","0","M",13013.32,"PROF",">50",588,21,"SA",69,14,1,1,0,0,0,0,"0",0,482910,0,0,0,"0",0,0,0,0,0,482910,0,0,0
"2951","0","M",479605.76,"SAL","26-30",304,19,"SA",133,14,7,1,1,1,0,4,"0",200,404700,57600,143459,0,"0",0,0,0,0,200,404700,14400,143459,0
"2952","0","M",301675.09,"SENP",">50",554,1,"SA",67,4,3,0,0,0,0,3,"0",0,0,24690,0,0,"0",0,0,0,0,0,0,8230,0,0
"2953","0","M",7041.55,"SELF-EMP","41-45",822,8,"SA",132,5,5,0,1,0,0,4,"0",19900,0,90100,0,0,"1",0,0,0,1,19900,0,22525,0,0
"2954","0","M",65851.19,"SAL","41-45",439,23,"SA",141,6,4,0,2,2,0,0,"0",42400,0,0,419778,0,"0",0,0,0,0,21200,0,0,209889,0
"2955","0","M",779198.43,"SENP","31-35",309,4,"CA",48,12,14,5,2,4,1,2,"0",28400,372740,90350,503560,4562,"0",0,0,0,0,14200,74548,45175,125890,4562
"2956","0","M",560593.44,"SENP","41-45",349,10,"CA",182,22,29,10,3,9,2,5,"0",16200,141910,789710,787633,66828,"0",0,0,0,0,5400,14191,157942,87514.78,33414
"2957","0","M",146497.31,"SENP","31-35",357,3,"SA",126,14,7,1,1,1,0,4,"1",19500,118440,73630,89685,0,"0",0,0,0,0,19500,118440,18407.5,89685,0
"2958","1","M",217105.85,"SELF-EMP","46-50",504,16,"SA",100,20,16,3,2,0,1,10,"0",48700,0,614820,0,183829,"0",0,0,0,0,24350,0,61482,0,183829
"2959","0","M",90724.13,"PROF",">50",768,7,"SA",220,12,6,3,1,1,0,1,"0",12900,358370,0,711959,0,"1",0,0,1,0,12900,119456.67,0,711959,0
"2960","0","M",350152.12,"SELF-EMP","<25",856,4,"SA",104,12,6,1,1,0,0,4,"0",10900,762430,74650,0,0,"0",0,0,0,0,10900,762430,18662.5,0,0
"2961","0","F",643665.79,"SENP","26-30",534,13,"SA",140,6,5,1,1,1,0,2,"0",6900,343600,24550,314598,0,"0",0,0,0,0,6900,343600,12275,314598,0
"2962","0","M",110748.09,"PROF","36-40",681,28,"SA",199,0,1,1,0,0,0,0,"0",0,110590,0,0,0,"0",0,0,0,0,0,110590,0,0,0
"2963","1","M",16284.22,"SELF-EMP",">50",850,26,"SA",74,6,4,1,2,0,0,1,"1",0,488190,87240,0,0,"0",0,0,0,0,0,488190,87240,0,0
"2964","0","F",3160410.15,"SAL",">50",217,12,"CA",214,23,30,5,3,9,2,11,"1",42400,492730,2584780,980009,71919,"0",0,0,0,0,14133.33,98546,234980,108889.89,35959.5
"2965","0","M",2913.86,"SENP","41-45",736,25,"SA",127,11,2,1,1,0,0,0,"1",18700,720160,0,0,0,"0",0,0,0,0,18700,720160,0,0,0
"2966","0","M",36133.56,"PROF","<25",351,8,"CA",121,47,19,2,2,6,1,8,"0",4900,510270,942690,939719,172494,"1",0,0,1,0,2450,255135,117836.25,156619.83,172494
"2967","0","M",50899.04,"SENP",">50",258,20,"SA",81,12,6,3,1,1,0,1,"0",19100,885010,0,666346,0,"0",0,0,1,0,19100,295003.33,0,666346,0
"2968","0","F",805276.63,"SENP",">50",592,11,"SA",175,2,2,0,0,0,0,2,"1",0,0,75250,0,0,"0",0,0,0,0,0,0,37625,0,0
"2969","0","F",465626.02,"SENP","36-40",810,28,"CA",39,0,2,1,0,1,0,0,"0",0,321510,0,461318,0,"0",0,0,0,0,0,321510,0,461318,0
"2970","0","O",11236.84,"PROF","41-45",900,25,"CA",179,53,4,1,0,2,1,0,"0",0,435100,0,182580,182195,"0",0,0,0,0,0,435100,0,91290,182195
"2971","1","M",257174.4,"PROF","<25",676,24,"CA",176,19,4,4,0,0,0,0,"0",0,105760,0,0,0,"0",0,0,0,0,0,26440,0,0,0
"2972","0","F",223740.95,"SENP","41-45",125,29,"SA",76,10,2,1,0,1,0,0,"0",0,196420,0,862789,0,"1",0,0,0,0,0,196420,0,862789,0
"2973","0","F",183290.31,"PROF","31-35",323,28,"SA",211,6,3,2,1,0,0,0,"0",5400,445320,0,0,0,"0",0,0,0,0,5400,222660,0,0,0
"2974","0","M",51738.38,"SAL","36-40",953,25,"SA",40,10,2,1,1,0,0,0,"0",16700,561470,0,0,0,"0",0,0,0,0,16700,561470,0,0,0
"2975","0","F",446741.88,"SAL","31-35",707,15,"SA",50,13,7,2,1,0,0,4,"0",2900,480130,43530,0,0,"0",0,0,0,0,2900,240065,10882.5,0,0
"2976","0","M",155335.74,"SAL","36-40",157,15,"SA",56,12,6,1,1,0,0,4,"0",5400,152750,78860,0,0,"0",0,0,0,0,5400,152750,19715,0,0
"2977","0","M",509528.88,"SELF-EMP","31-35",661,12,"CA",122,23,30,2,3,9,2,14,"1",39400,717330,4695840,771959,24773,"0",0,0,0,0,13133.33,358665,335417.14,85773.22,12386.5
"2978","0","M",125132.09,"PROF","26-30",826,2,"SA",118,8,5,0,1,0,0,4,"0",8900,0,41200,0,0,"0",0,0,0,0,8900,0,10300,0,0
"2979","0","M",517383.57,"PROF",">50",700,10,"SA",51,14,14,6,2,4,1,1,"1",27500,770060,39260,525346,133384,"0",0,0,0,0,13750,128343.33,39260,131336.5,133384
"2980","1","M",16376.99,"SELF-EMP","36-40",561,12,"SA",214,9,5,2,1,1,0,1,"1",2000,995490,0,49323,0,"0",0,0,0,0,2000,497745,0,49323,0
"2981","0","M",4126.02,"SENP","26-30",525,24,"SA",217,6,1,0,0,0,0,1,"0",0,0,79410,0,0,"0",0,0,1,0,0,0,79410,0,0
"2982","1","M",364052.85,"SELF-EMP","41-45",341,5,"SA",58,6,4,3,0,0,0,1,"0",0,70780,0,0,0,"1",0,0,0,1,0,23593.33,0,0,0
"2983","0","M",424691.39,"PROF","<25",253,10,"SA",102,8,6,1,1,0,0,4,"1",12400,583820,24020,0,0,"0",0,0,0,0,12400,583820,6005,0,0
"2984","0","M",231989.86,"SAL","<25",209,13,"CA",92,49,20,9,2,6,1,2,"0",30900,439840,50210,992757,53444,"0",0,0,0,0,15450,48871.11,25105,165459.5,53444
"2985","0","M",8555.91,"SAL","36-40",823,17,"SA",113,16,15,3,2,4,1,5,"1",31900,338820,845800,724939,29475,"0",0,0,0,0,15950,112940,169160,181234.75,29475
"2986","1","F",50535.4,"SENP","46-50",203,22,"SA",165,13,4,1,1,1,1,0,"0",0,183090,0,394687,145150,"0",0,0,0,0,0,183090,0,394687,145150
"2987","0","M",550179.53,"SELF-EMP",">50",216,21,"SA",163,16,3,1,0,2,0,0,"0",0,501160,0,537295,0,"0",0,0,0,0,0,501160,0,268647.5,0
"2988","0","F",537053.9,"PROF","26-30",679,8,"CA",104,7,7,2,1,0,0,4,"1",9600,437100,93440,0,0,"0",0,0,0,0,9600,218550,23360,0,0
"2989","0","M",112541.37,"PROF","31-35",248,1,"SA",198,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"2990","0","F",448582.26,"PROF",">50",125,3,"SA",91,9,5,2,1,1,0,1,"0",1600,692390,0,139676,0,"0",0,0,0,0,1600,346195,0,139676,0
"2991","0","F",40013.13,"SELF-EMP",">50",157,22,"SA",41,0,4,1,1,2,0,0,"1",17800,60810,0,924664,0,"0",0,0,0,0,17800,60810,0,462332,0
"2992","1","M",58248.84,"SENP","46-50",861,14,"SA",73,0,4,1,0,0,0,3,"0",0,869200,14260,0,0,"0",0,0,0,0,0,869200,4753.33,0,0
"2993","1","M",7838.44,"PROF","41-45",613,6,"CA",129,19,25,5,3,8,2,7,"0",15300,181180,908960,423244,174858,"0",0,0,0,0,5100,36236,129851.43,52905.5,87429
"2994","1","M",4375.5,"SELF-EMP","36-40",102,1,"CA",144,21,27,6,3,8,2,8,"0",56900,382110,162880,66979,124672,"1",0,0,0,1,18966.67,63685,20360,8372.38,62336
"2995","0","M",461382.33,"SAL","41-45",408,29,"SA",66,11,1,0,1,0,0,0,"0",9000,0,0,0,0,"0",0,0,0,0,9000,0,0,0,0
"2996","0","F",271943.74,"SAL","41-45",337,19,"CA",65,18,2,2,0,0,0,0,"1",0,976030,0,0,0,"0",0,0,0,0,0,488015,0,0,0
"2997","0","F",652.03,"SENP",">50",314,11,"SA",103,5,4,1,0,0,0,3,"0",0,485820,94480,0,0,"1",0,170,1,0,0,485820,31493.33,0,0
"2998","1","F",75489.32,"SAL","41-45",442,1,"SA",106,4,3,2,0,0,0,1,"0",0,314340,0,0,0,"0",0,0,0,0,0,157170,0,0,0
"2999","0","F",325655.48,"SELF-EMP","<25",226,22,"CA",111,15,1,0,1,0,0,0,"0",10500,0,0,0,0,"0",0,0,0,0,10500,0,0,0,0
"3000","0","M",172918.34,"PROF","31-35",287,23,"CA",180,30,1,0,0,1,0,0,"0",0,0,0,956828,0,"0",0,0,0,0,0,0,0,956828,0
"3001","0","M",171059.52,"PROF","26-30",185,2,"SA",172,5,4,2,0,0,0,2,"0",0,223200,69360,0,0,"0",0,0,0,0,0,111600,34680,0,0
"3002","0","M",1502634.2,"SELF-EMP","26-30",346,2,"CA",70,20,26,11,3,8,2,2,"1",6600,212510,65410,651964,109425,"0",0,0,0,0,2200,19319.09,32705,81495.5,54712.5
"3003","0","M",1219912.06,"PROF","31-35",224,6,"SA",178,8,6,1,1,0,0,4,"0",300,400520,45270,0,0,"0",0,0,0,0,300,400520,11317.5,0,0
"3004","0","M",3577.11,"SAL","31-35",149,18,"SA",187,6,6,1,1,0,0,4,"1",14400,588180,49610,0,0,"0",0,0,0,0,14400,588180,12402.5,0,0
"3005","1","M",78757.41,"SELF-EMP","46-50",559,19,"CA",94,12,14,6,2,4,1,1,"0",28600,479030,79070,150369,31220,"0",0,0,0,0,14300,79838.33,79070,37592.25,31220
"3006","0","M",538308.75,"SAL",">50",808,24,"SA",120,6,4,0,1,3,0,0,"1",7900,0,0,868952,0,"0",0,0,0,0,7900,0,0,289650.67,0
"3007","0","F",665732.84,"SELF-EMP","<25",370,1,"SA",144,10,5,1,1,1,0,2,"0",18700,280620,81060,728109,0,"0",0,0,0,0,18700,280620,40530,728109,0
"3008","0","F",944436.69,"SENP","26-30",762,5,"SA",43,0,0,0,0,0,0,0,"0",0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0
"3009","0","F",1726274.83,"PROF","31-35",148,1,"SA",87,12,6,0,1,1,0,4,"1",12100,0,37830,504177,0,"0",0,0,0,0,12100,0,9457.5,504177,0
"3010","0","M",57516.47,"SAL","26-30",882,8,"CA",119,30,28,2,3,8,2,13,"0",30800,185280,3786080,518838,93464,"0",0,0,0,0,10266.67,92640,291236.92,64854.75,46732
"3011","0","F",11962.72,"SELF-EMP","31-35",478,1,"SA",91,10,5,1,1,1,0,2,"0",4000,261150,46900,264902,0,"0",0,0,0,0,4000,261150,23450,264902,0
"3012","0","M",186753.52,"PROF","46-50",527,7,"SA",200,20,14,6,2,4,1,1,"1",1500,510580,38620,36143,30983,"0",0,0,0,0,750,85096.67,38620,9035.75,30983
"3013","1","M",103745.46,"PROF","31-35",780,16,"CA",120,64,3,2,1,0,0,0,"0",17500,303760,0,0,0,"1",0,0,0,0,17500,151880,0,0,0
"3014","0","M",60464.49,"SAL",">50",241,29,"SA",199,10,4,0,3,0,0,1,"0",63700,0,58620,0,0,"1",0,0,0,0,21233.33,0,58620,0,0
"3015","0","M",3698099.06,"SENP","26-30",148,28,"SA",118,12,3,1,1,1,0,0,"1",7900,408360,0,170595,0,"0",0,0,0,0,7900,408360,0,170595,0
"3016","0","M",962790.82,"PROF","26-30",756,20,"SA",203,12,6,1,1,0,0,4,"0",7800,996900,16120,0,0,"0",0,0,0,0,7800,996900,4030,0,0
"3017","0","F",428472.25,"SENP","<25",143,4,"SA",175,10,5,0,1,0,0,4,"1",10400,0,79580,0,0,"1",0,0,0,1,10400,0,19895,0,0
"3018","0","F",181671.36,"SENP","<25",114,17,"SA",210,6,5,0,1,0,0,4,"0",11800,0,35730,0,0,"0",0,0,0,0,11800,0,8932.5,0,0
"3019","1","F",253975.79,"PROF","<25",292,1,"SA",51,18,14,2,2,4,1,5,"0",12400,478430,518890,462276,18159,"0",0,0,0,0,6200,239215,103778,115569,18159
